gene,drug_name,dataset,cancer_type,correlation,pvalue,n_cell_line
SLC27A4,BRD-K19103580,All,ovary,-0.258781,0.116694,38
SLC27A4,neopeltolide,All,ovary,-0.267227,0.120687,35
SLC27A4,IPR-456,All,ovary,-0.211741,0.195655,39
SLC27A4,Mitomycin-C,All,ovary,-0.307826,0.143375,24
SLC27A4,NSC 74859,All,ovary,0.255059,0.0988045,43
SLC27A4,PBD-288,All,ovary,-0.53913,0.006557,24
SLC27A4,Wnt-C59,All,ovary,0.270936,0.155141,29
SLC27A4,965-D2,All,ovary,-0.299145,0.137658,26
SLC27A4,Carboplatin,All,ovary,-0.343927,0.032047,39
SLC27A4,MCT1_6447,All,ovary,0.329502,0.086849,28
SLC27A4,BRD-K27986637,All,ovary,0.272727,0.445838,10
SLC27A4,BRD-K14844214,All,ovary,-0.254826,0.133644,36
SLC27A4,BRD-K03536150,All,ovary,-0.20976,0.20624,38
SLC27A4,NVP-AUY922,All,ovary,-0.275214,0.173592,26
SLC27A4,HG6-64-1,All,ovary,-0.234783,0.269455,24
SLC27A4,BRD-K33199242,All,ovary,0.284615,0.0790685,39
SLC27A4,GSK690693,All,ovary,-0.28243,0.145343,28
SLC27A4,Vinorelbine,All,ovary,-0.400985,0.031101,29
SLC27A4,carboplatin:etoposide (40:17 mol-mol),All,ovary,-0.275413,0.0942115,38
SLC27A4,CD-1530,All,ovary,-0.224857,0.14715,43
SLC27A4,CD-437,All,ovary,-0.216853,0.162479,43
SLC27A4,JAK1_3715,All,ovary,-0.362027,0.063504,27
SLC27A4,Panobinostat,All,ovary,-0.343978,0.0430417,35
SLC27A4,XMD11-85h,All,ovary,0.203431,0.433555,17
SLC27A4,Luminespib,All,ovary,-0.238916,0.211965,29
SLC27A4,FMK,All,ovary,0.276522,0.190861,24
SLC27A4,Savolitinib,All,ovary,-0.206404,0.282712,29
SLC27A4,KIN001-244,All,ovary,-0.318555,0.0985049,28
SLC27A4,Remodelin,All,ovary,-0.216783,0.498556,12
SLC27A4,3-Cl-AHPC,All,ovary,-0.345547,0.0311941,39
SLC27A4,N-oxalyl-D-phenylalanine,All,ovary,0.50359,0.00872244,26
SLC27A4,776928,All,ovary,0.201299,0.381581,21
SLC27A4,necrosulfonamide,All,ovary,-0.253333,0.21177,26
SLC27A4,BRD2762,All,ovary,0.320301,0.168577,20
SLC27A4,Compound 12,All,ovary,0.373675,0.0600481,26
SLC27A4,CHIR-99021,All,ovary,0.200705,0.191438,44
SLC27A4,ML150,All,ovary,-0.469368,0.0238489,23
SLC27A4,bardoxolone methyl,All,ovary,-0.306564,0.0689825,36
SLC27A4,BRD4770,All,ovary,-0.309751,0.0844877,32
SLC27A4,SNX-2112,All,ovary,-0.227382,0.128581,46
SLC27A4,Fludarabine,All,ovary,-0.233766,0.307788,21
SLC27A4,PF-3758309,All,ovary,0.232353,0.386511,16
SLC27A4,Dihydrorotenone,All,ovary,-0.225974,0.324648,21
SLC27A4,Amuvatinib,All,ovary,-0.229338,0.240419,28
SLC27A4,CAY10603,All,ovary,-0.258852,0.192321,27
SLC27A4,Idelalisib,All,ovary,-0.330362,0.032616,42
SLC27A4,LY-2157299,All,ovary,-0.224242,0.533401,10
SLC27A4,sirolimus:bortezomib (250:1 mol-mol),All,ovary,-0.326518,0.0424843,39
SLC27A4,Ipatasertib,All,ovary,-0.257635,0.177244,29
SLC27A4,sparfosic acid,All,ovary,0.321709,0.109009,26
SLC27A4,Shikonin,All,ovary,-0.304348,0.148188,24
SLC27A4,Rucaparib,All,ovary,-0.300468,0.0893162,33
SLC27A4,AGI-5198,All,ovary,-0.296059,0.118904,29
SLC27A4,AZD-7545,All,ovary,-0.27766,0.0680259,44
SLC27A4,cimetidine,All,ovary,-0.29697,0.404702,10
SLC27A4,tipifarnib-P1,All,ovary,-0.261734,0.086121,44
SLC27A4,AZ6102,All,ovary,0.222167,0.24673,29
SLC27A4,BRD0713,All,ovary,0.255639,0.276664,20
SLC27A4,JW-7-24-1,All,ovary,-0.29283,0.130474,28
SLC27A4,KX2-391,All,ovary,-0.244939,0.132871,39
SLC27A4,Cetuximab,All,ovary,0.338217,0.0844303,27
SLC27A4,BRD-K90370028,All,ovary,0.329412,0.212801,16
SLC27A4,Vinblastine,All,ovary,-0.326218,0.0902298,28
SLC27A4,BRD-K88742110,All,ovary,-0.28351,0.0845484,38
SLC27A4,AR-42,All,ovary,-0.261294,0.18801,27
SLC27A4,Torin 2,All,ovary,-0.348768,0.0637008,29
SLC27A4,nimodipine,All,ovary,-0.257143,0.35486,15
SLC27A4,Bax channel blocker,All,ovary,-0.208492,0.185164,42
SLC27A4,Compound 7d-cis,All,ovary,-0.223564,0.154672,42
SLC27A4,IGF1R_3801,All,ovary,0.205195,0.372237,21
SLC27A4,5-Fluorouracil,All,ovary,-0.297044,0.117623,29
SLC27A4,StemRegenin 1,All,ovary,0.213968,0.190887,39
SLC27A4,QS11,All,ovary,-0.23583,0.148369,39
SLC27A4,m-3M3-FBS,All,ovary,0.26359,0.193224,26
SLC27A4,VE-822,All,ovary,0.367826,0.0769989,24
SLC27A4,Capivasertib,All,ovary,-0.42474,0.0242636,28
SLC27A4,XMD15-27,All,ovary,-0.231527,0.235835,28
SLC27A4,SNX-2112:bortezomib (250:1 mol-mol),All,ovary,-0.246559,0.130246,39
SLC27A4,importazole,All,ovary,-0.212146,0.194782,39
