gene,drug_name,dataset,cancer_type,correlation,pvalue,n_cell_line
NFKB1,EPZ004777,All,ovary,-0.269458,0.157494,29
NFKB1,neopeltolide,All,ovary,-0.227451,0.188829,35
NFKB1,Ulixertinib,All,ovary,-0.217734,0.256528,29
NFKB1,SZ4TA2,All,ovary,-0.507143,0.0536637,15
NFKB1,BRD-K55116708,All,ovary,-0.370081,0.0241605,37
NFKB1,Zibotentan,All,ovary,-0.487685,0.00847595,28
NFKB1,Mitomycin-C,All,ovary,-0.506087,0.0116275,24
NFKB1,PBD-288,All,ovary,-0.335652,0.108827,24
NFKB1,Wnt-C59,All,ovary,0.209852,0.274569,29
NFKB1,Carboplatin,All,ovary,-0.298583,0.064841,39
NFKB1,ML214,All,ovary,0.217857,0.435393,15
NFKB1,navitoclax:gemcitabine (1:1 mol-mol),All,ovary,-0.344538,0.042681,35
NFKB1,BDP-00009066,All,ovary,-0.416522,0.0429008,24
NFKB1,BRD-K14844214,All,ovary,0.236808,0.164354,36
NFKB1,BCL-LZH-4,All,ovary,-0.5,0.0485803,16
NFKB1,NVP-AUY922,All,ovary,-0.314188,0.118019,26
NFKB1,Lenalidomide,All,ovary,0.216135,0.180405,40
NFKB1,BPTES,All,ovary,-0.300493,0.120251,28
NFKB1,BRD-K09344309,All,ovary,-0.204396,0.483346,14
NFKB1,SB-525334,All,ovary,-0.239085,0.148276,38
NFKB1,BRD4132,All,ovary,-0.298583,0.064841,39
NFKB1,GSK690693,All,ovary,-0.269841,0.164929,28
NFKB1,Vinorelbine,All,ovary,-0.281773,0.138648,29
NFKB1,CCT-018159,All,ovary,-0.398522,0.0322488,29
NFKB1,carboplatin:etoposide (40:17 mol-mol),All,ovary,-0.548309,0.000365426,38
NFKB1,CD-437,All,ovary,-0.404712,0.00710428,43
NFKB1,niclosamide,All,ovary,-0.354853,0.0288095,38
NFKB1,doxorubicin:navitoclax (2:1 mol-mol),All,ovary,-0.277383,0.0917865,38
NFKB1,selumetinib:BRD-A02303741 (4:1 mol-mol),All,ovary,-0.276945,0.0923212,38
NFKB1,PLK_6522,All,ovary,-0.213465,0.275413,28
NFKB1,tosedostat,All,ovary,-0.224242,0.143373,44
NFKB1,XMD11-85h,All,ovary,0.254902,0.32346,17
NFKB1,Luminespib,All,ovary,-0.367488,0.0498592,29
NFKB1,Savolitinib,All,ovary,-0.321182,0.0893408,29
NFKB1,birinapant,All,ovary,-0.215385,0.187895,39
NFKB1,KIN001-244,All,ovary,-0.298303,0.123109,28
NFKB1,Tubastatin A,All,ovary,0.358103,0.015721,45
NFKB1,3-Cl-AHPC,All,ovary,-0.476923,0.00214274,39
NFKB1,necrosulfonamide,All,ovary,-0.375726,0.0585456,26
NFKB1,barasertib,All,ovary,0.31765,0.0519707,38
NFKB1,FTI-277,All,ovary,-0.315652,0.132957,24
NFKB1,A-366,All,ovary,-0.225217,0.290007,24
NFKB1,"Brivanib, BMS-540215",All,ovary,-0.244828,0.200535,29
NFKB1,BRD-K70511574,All,ovary,-0.385425,0.0153882,39
NFKB1,FQI-2,All,ovary,-0.257143,0.104585,41
NFKB1,GSK-LSD1,All,ovary,-0.242857,0.288804,21
NFKB1,P22077,All,ovary,-0.341872,0.0694946,29
NFKB1,abiraterone,All,ovary,-0.340659,0.233316,14
NFKB1,GSK1070916,All,ovary,-0.313629,0.104118,28
NFKB1,Pelitinib,All,ovary,-0.22058,0.259342,28
NFKB1,DC-45-A2,All,ovary,-0.208205,0.307411,26
NFKB1,AT-406,All,ovary,-0.271673,0.170437,27
NFKB1,KU 0060648,All,ovary,0.231144,0.151274,40
NFKB1,JZL-184,All,ovary,0.471453,0.0150446,26
NFKB1,BRD4770,All,ovary,-0.211877,0.244365,32
NFKB1,IOX2,All,ovary,-0.226601,0.237182,29
NFKB1,SNX-2112,All,ovary,-0.403762,0.00539191,46
NFKB1,Podophyllotoxin bromide,All,ovary,-0.205195,0.372237,21
NFKB1,AICA Ribonucleotide,All,ovary,-0.203065,0.300026,28
NFKB1,Fludarabine,All,ovary,-0.266234,0.243399,21
NFKB1,Dihydrorotenone,All,ovary,0.219481,0.339111,21
NFKB1,LY-2157299,All,ovary,0.430303,0.214492,10
NFKB1,SB216763,All,ovary,-0.240394,0.209067,29
NFKB1,BRD2572,All,ovary,0.37594,0.102349,20
