gene,drug_name,dataset,cancer_type,correlation,pvalue,n_cell_line
CD19,EPZ004777,All,ovary,-0.377313,0.0436125,29
CD19,BRD-K19103580,All,ovary,0.341752,0.0357272,38
CD19,N27922-53-1,All,ovary,0.324163,0.122259,24
CD19,SZ4TA2,All,ovary,0.423323,0.115886,15
CD19,dexamethasone,All,ovary,0.206544,0.178569,44
CD19,965-D2,All,ovary,0.247771,0.222315,26
CD19,IAP_7638,All,ovary,-0.374798,0.0540748,27
CD19,"2,4-dideoxy-DC-45-A2",All,ovary,0.305134,0.129576,26
CD19,ML214,All,ovary,-0.245055,0.378702,15
CD19,BRD-K52037352,All,ovary,0.296666,0.0835299,35
CD19,BRD-K34222889,All,ovary,0.248529,0.127105,39
CD19,navitoclax:gemcitabine (1:1 mol-mol),All,ovary,0.202024,0.244492,35
CD19,BDP-00009066,All,ovary,0.328095,0.117533,24
CD19,HC-067047,All,ovary,0.262379,0.111518,38
CD19,BRD-K27986637,All,ovary,0.224242,0.533401,10
CD19,BCL-LZH-4,All,ovary,-0.249448,0.351491,16
CD19,GDC0810,All,ovary,-0.247248,0.19598,29
CD19,SB-525334,All,ovary,0.384896,0.0170262,38
CD19,GSK690693,All,ovary,0.414277,0.0283974,28
CD19,skepinone-L,All,ovary,0.246496,0.357407,16
CD19,Vinorelbine,All,ovary,-0.202406,0.292343,29
CD19,carboplatin:etoposide (40:17 mol-mol),All,ovary,0.463643,0.00337042,38
CD19,CD-437,All,ovary,0.469183,0.00150466,43
CD19,GSK626616AC,All,ovary,-0.347885,0.122269,21
CD19,VAF-347,All,ovary,0.341051,0.0952356,25
CD19,Panobinostat,All,ovary,0.225618,0.192513,35
CD19,Quizartinib,All,ovary,0.282695,0.0696802,42
CD19,avrainvillamide,All,ovary,0.245853,0.154556,35
CD19,birinapant,All,ovary,-0.279291,0.0850924,39
CD19,KIN001-244,All,ovary,0.238815,0.220997,28
CD19,3-Cl-AHPC,All,ovary,0.432692,0.00593847,39
CD19,JW-74,All,ovary,0.229577,0.239915,28
CD19,AZD5363,All,ovary,0.249478,0.191847,29
CD19,STF-62247,All,ovary,0.404606,0.0363154,27
CD19,DC-45-A2,All,ovary,0.281107,0.16419,26
CD19,BRD-M00053801,All,ovary,0.344097,0.0675822,29
CD19,BRD2762,All,ovary,-0.279009,0.233551,20
CD19,AT-406,All,ovary,-0.323781,0.0994494,27
CD19,quinoclamine,All,ovary,-0.246784,0.224222,26
CD19,N23918-95-7,All,ovary,0.33575,0.0868664,27
CD19,KU 0060648,All,ovary,-0.213077,0.1868,40
CD19,WT-161,All,ovary,-0.391628,0.0478666,26
CD19,SNX-2112,All,ovary,0.211185,0.158878,46
CD19,Dihydrorotenone,All,ovary,-0.319871,0.157498,21
CD19,alvocidib,All,ovary,-0.23764,0.375485,16
CD19,CAY10603,All,ovary,0.271169,0.171263,27
CD19,BRD2572,All,ovary,-0.311611,0.181085,20
CD19,KW-2449,All,ovary,0.242945,0.136156,39
CD19,cimetidine,All,ovary,-0.575758,0.0815528,10
CD19,NSC319726,All,ovary,-0.226933,0.236477,29
CD19,semagacestat,All,ovary,0.260403,0.114339,38
CD19,O-6-benzylguanine,All,ovary,0.317345,0.231041,16
CD19,OF-1,All,ovary,-0.30803,0.143097,24
CD19,chlorambucil,All,ovary,0.200712,0.220509,39
CD19,SCH772984,All,ovary,0.313643,0.0975529,29
CD19,"1S,3R-RSL-3",All,ovary,0.311123,0.0477042,41
CD19,Bexarotene,All,ovary,0.283427,0.0689291,42
CD19,HBX-41108,All,ovary,0.298086,0.116281,29
CD19,Uprosertib,All,ovary,0.349814,0.0628563,29
CD19,nimodipine,All,ovary,0.234244,0.400739,15
CD19,Belinostat,All,ovary,0.224493,0.216741,32
CD19,FTY-720,All,ovary,-0.220492,0.250404,29
CD19,IGF1R_3801,All,ovary,0.604563,0.00369578,21
CD19,NG-25,All,ovary,0.500768,0.00664347,28
CD19,VE-822,All,ovary,0.349915,0.0937022,24
CD19,LRRK2-IN-1,All,ovary,0.236242,0.217278,29
CD19,PD 153035,All,ovary,0.254918,0.190482,28
CD19,IGFR_3801,All,ovary,0.369103,0.0532436,28
CD19,Flutamide,All,ovary,0.361655,0.0899502,23
CD19,BRD6150,All,ovary,-0.254747,0.278402,20
CD19,SID 26681509,All,ovary,0.321793,0.0353532,43
CD19,FR-180204,All,ovary,0.225318,0.248987,28
CD19,N25720-51-A1,All,ovary,0.229797,0.280047,24
CD19,cytarabine hydrochloride,All,ovary,0.272369,0.0980552,38
CD19,BRD-K02492147,All,ovary,-0.282767,0.0997839,35
CD19,WZ4003,All,ovary,0.337698,0.106553,24
CD19,tretinoin:navitoclax (4:1 mol-mol),All,ovary,0.287582,0.0799891,38
CD19,BRD-K13185470,All,ovary,0.333333,0.346593,10
CD19,Erlotinib,All,ovary,0.241889,0.10941,45
CD19,sotrastaurin,All,ovary,0.358692,0.0560321,29
CD19,Sinularin,All,ovary,-0.228014,0.320181,21
CD19,CUDC-101,All,ovary,0.355526,0.0687691,27
CD19,valdecoxib,All,ovary,0.251626,0.0994184,44
CD19,BRD-K35604418,All,ovary,0.231473,0.156232,39
CD19,navitoclax:PLX-4032 (1:1 mol-mol),All,ovary,0.230034,0.170791,37
CD19,brivanib,All,ovary,0.3799,0.0170563,39
CD19,Enzastaurin,All,ovary,0.244324,0.210209,28
CD19,PLX-4032,All,ovary,0.227541,0.169473,38
CD19,AZD5438,All,ovary,0.36442,0.056577,28
CD19,PF-04217903,All,ovary,0.409345,0.052424,23
CD19,BDF00022089a,All,ovary,-0.27036,0.235894,21
CD19,PRT062607,All,ovary,0.689795,0.000191961,24
CD19,Ara-G,All,ovary,-0.208848,0.276925,29
CD19,CPI-637,All,ovary,0.315425,0.133251,24
CD19,navitoclax:sorafenib (1:1 mol-mol),All,ovary,0.225894,0.172665,38
CD19,968,All,ovary,0.309091,0.384841,10
CD19,CDK9_5038,All,ovary,0.450817,0.0402619,21
CD19,C-75,All,ovary,-0.481366,0.00819976,29
CD19,BRD-K41334119,All,ovary,0.29697,0.404702,10
CD19,DBeQ,All,ovary,0.250852,0.128735,38
CD19,FS106,All,ovary,0.242947,0.212871,28
CD19,CRT0105446,All,ovary,-0.251486,0.196727,28
CD19,AZ-3146,All,ovary,0.403779,0.0119378,38
CD19,FEN1_3940,All,ovary,0.2143,0.273494,28
CD19,FS112,All,ovary,0.27242,0.160772,28
CD19,MPS-1-IN-1,All,ovary,0.227246,0.244852,28
CD19,993-D2,All,ovary,0.401856,0.0418514,26
CD19,Selumetinib,All,ovary,0.234753,0.116324,46
CD19,gossypol,All,ovary,0.268726,0.0777629,44
CD19,compound 1B,All,ovary,0.277175,0.0967455,37
CD19,BPD-00008900,All,ovary,0.467458,0.0212637,24
CD19,apicidin,All,ovary,0.20061,0.220747,39
CD19,Foretinib,All,ovary,0.2779,0.0711783,43
CD19,Trametinib,All,ovary,0.224526,0.201741,34
CD19,BRD-K34485477,All,ovary,0.321212,0.365468,10
CD19,Regorafenib,All,ovary,0.249747,0.125192,39
CD19,KIN001-266,All,ovary,0.319797,0.0971259,28
CD19,CDK9_5576,All,ovary,0.244952,0.284534,21
